SKU	ThuongHieu	GioiTinh	DanhMuc	Size	Mau	Gia	GiaGiam	SoLuong	DaBan	Image	TrangThai
GUC-VÁY-19-M-Đ	Gucci	Nữ	Váy	M	Đen	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-M-T	Gucci	Nữ	Váy	M	Trắng	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-M-BEI	Gucci	Nữ	Váy	M	Be	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-M-X	Gucci	Nữ	Váy	M	Xanh	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-L-Đ	Gucci	Nữ	Váy	L	Đen	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-L-T	Gucci	Nữ	Váy	L	Trắng	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-L-BEI	Gucci	Nữ	Váy	L	Be	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-L-X	Gucci	Nữ	Váy	L	Xanh	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-XL-Đ	Gucci	Nữ	Váy	XL	Đen	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-XL-T	Gucci	Nữ	Váy	XL	Trắng	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-XL-BEI	Gucci	Nữ	Váy	XL	Be	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-19-XL-X	Gucci	Nữ	Váy	XL	Xanh	11500000	10400000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/03/vay-nu-gucci-grey-with-gg-logo-embroidered-798155-xkcna-1130-mau-xam-69a921decb664-05032026132534.jpg	1
GUC-VÁY-20-S-Đ	Gucci	Nữ	Váy	S	Đen	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-S-T	Gucci	Nữ	Váy	S	Trắng	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-S-BEI	Gucci	Nữ	Váy	S	Be	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-S-X	Gucci	Nữ	Váy	S	Xanh	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-M-Đ	Gucci	Nữ	Váy	M	Đen	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-M-T	Gucci	Nữ	Váy	M	Trắng	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-M-BEI	Gucci	Nữ	Váy	M	Be	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-M-X	Gucci	Nữ	Váy	M	Xanh	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-L-Đ	Gucci	Nữ	Váy	L	Đen	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-L-T	Gucci	Nữ	Váy	L	Trắng	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-L-BEI	Gucci	Nữ	Váy	L	Be	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-L-X	Gucci	Nữ	Váy	L	Xanh	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-XL-Đ	Gucci	Nữ	Váy	XL	Đen	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-XL-T	Gucci	Nữ	Váy	XL	Trắng	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-XL-BEI	Gucci	Nữ	Váy	XL	Be	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-20-XL-X	Gucci	Nữ	Váy	XL	Xanh	8300000	6800000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/vay-nu-gucci-navy-blue-denim-dress-with-gg-pattern-818219-xdc9h-4528-mau-xanh-navy-size-s-69800c1a688ac-02022026092946.jpg	1
GUC-VÁY-21-S-Đ	Gucci	Nữ	Váy	S	Đen	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-S-T	Gucci	Nữ	Váy	S	Trắng	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-S-BEI	Gucci	Nữ	Váy	S	Be	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-S-X	Gucci	Nữ	Váy	S	Xanh	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-M-Đ	Gucci	Nữ	Váy	M	Đen	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-M-T	Gucci	Nữ	Váy	M	Trắng	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-M-BEI	Gucci	Nữ	Váy	M	Be	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-M-X	Gucci	Nữ	Váy	M	Xanh	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-L-Đ	Gucci	Nữ	Váy	L	Đen	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-L-T	Gucci	Nữ	Váy	L	Trắng	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-L-BEI	Gucci	Nữ	Váy	L	Be	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-L-X	Gucci	Nữ	Váy	L	Xanh	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-XL-Đ	Gucci	Nữ	Váy	XL	Đen	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-XL-T	Gucci	Nữ	Váy	XL	Trắng	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-XL-BEI	Gucci	Nữ	Váy	XL	Be	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
GUC-VÁY-21-XL-X	Gucci	Nữ	Váy	XL	Xanh	6300000	5000000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/12/vay-nu-gucci-gg-knitted-dress-with-flower-brooch-mau-trang-kem-size-s-69539f6bb1af8-30122025164619.jpg	1
CHA-ÁO -01-S-Đ	Chanel	Unisex	Áo polo	S	Đen	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-S-T	Chanel	Unisex	Áo polo	S	Trắng	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-S-BEI	Chanel	Unisex	Áo polo	S	Be	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-S-X	Chanel	Unisex	Áo polo	S	Xanh	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-M-Đ	Chanel	Unisex	Áo polo	M	Đen	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-M-T	Chanel	Unisex	Áo polo	M	Trắng	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-M-BEI	Chanel	Unisex	Áo polo	M	Be	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-M-X	Chanel	Unisex	Áo polo	M	Xanh	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-L-Đ	Chanel	Unisex	Áo polo	L	Đen	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-L-T	Chanel	Unisex	Áo polo	L	Trắng	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-L-BEI	Chanel	Unisex	Áo polo	L	Be	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-L-X	Chanel	Unisex	Áo polo	L	Xanh	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-XL-Đ	Chanel	Unisex	Áo polo	XL	Đen	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-XL-T	Chanel	Unisex	Áo polo	XL	Trắng	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-XL-BEI	Chanel	Unisex	Áo polo	XL	Be	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -01-XL-X	Chanel	Unisex	Áo polo	XL	Xanh	10900000	10300000	3	0	https://bizweb.dktcdn.net/thumb/1024x1024/100/562/756/products/vn-11134207-7r98o-lzvvkdx3bgwdda.jpg?v=1745749588853	1
CHA-ÁO -02-S-Đ	Chanel	Unisex	Áo polo	S	Đen	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-S-T	Chanel	Unisex	Áo polo	S	Trắng	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-S-BEI	Chanel	Unisex	Áo polo	S	Be	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-S-X	Chanel	Unisex	Áo polo	S	Xanh	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-M-Đ	Chanel	Unisex	Áo polo	M	Đen	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-M-T	Chanel	Unisex	Áo polo	M	Trắng	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-M-BEI	Chanel	Unisex	Áo polo	M	Be	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-M-X	Chanel	Unisex	Áo polo	M	Xanh	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-L-Đ	Chanel	Unisex	Áo polo	L	Đen	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-L-T	Chanel	Unisex	Áo polo	L	Trắng	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-L-BEI	Chanel	Unisex	Áo polo	L	Be	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-L-X	Chanel	Unisex	Áo polo	L	Xanh	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-XL-Đ	Chanel	Unisex	Áo polo	XL	Đen	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-XL-T	Chanel	Unisex	Áo polo	XL	Trắng	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-XL-BEI	Chanel	Unisex	Áo polo	XL	Be	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -02-XL-X	Chanel	Unisex	Áo polo	XL	Xanh	10000000	9500000	3	0	https://hotgirlshop.vn/uploads/picture/28022024/News/20228203922-ao-thun-polo-chanel-phoi-mau.jpg	1
CHA-ÁO -03-S-Đ	Chanel	Unisex	Áo thun	S	Đen	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-S-T	Chanel	Unisex	Áo thun	S	Trắng	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-S-BEI	Chanel	Unisex	Áo thun	S	Be	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-S-X	Chanel	Unisex	Áo thun	S	Xanh	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-M-Đ	Chanel	Unisex	Áo thun	M	Đen	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-M-T	Chanel	Unisex	Áo thun	M	Trắng	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-M-BEI	Chanel	Unisex	Áo thun	M	Be	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-M-X	Chanel	Unisex	Áo thun	M	Xanh	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-L-Đ	Chanel	Unisex	Áo thun	L	Đen	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-L-T	Chanel	Unisex	Áo thun	L	Trắng	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-L-BEI	Chanel	Unisex	Áo thun	L	Be	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-L-X	Chanel	Unisex	Áo thun	L	Xanh	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-XL-Đ	Chanel	Unisex	Áo thun	XL	Đen	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-XL-T	Chanel	Unisex	Áo thun	XL	Trắng	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-XL-BEI	Chanel	Unisex	Áo thun	XL	Be	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -03-XL-X	Chanel	Unisex	Áo thun	XL	Xanh	9500000	8200000	3	0	https://yeli.vn/resources/uploaded/YeliShop/Products/2021/07/14607/order-ao-thun-chanel-logo-to-1-637620631410125837.jpg	1
CHA-ÁO -04-S-Đ	Chanel	Nữ	Áo thun	S	Đen	7700000	6400000	3	0	https://product.hstatic.net/200000866247/product/img_3872_21365311e3bb4ebcb890a65d0485ca66_grande.jpeg	1
CHA-ÁO -04-S-T	Chanel	Nữ	Áo thun	S	Trắng	7700000	6400000	3	0	https://product.hstatic.net/200000866247/product/img_3872_21365311e3bb4ebcb890a65d0485ca66_grande.jpeg	1
